created_at,favorite_count,full_text,id_str,metadata.iso_language_code,retweeted_status.created_at,retweeted_status.full_text,user.created_at,user.favourites_count,user.followers_count,user.friends_count,user.id_str,user.location,user.verified,retweet_count,is_troll,sentiment_tag,sentiment_sc
2021-01-31 23:57:09+00:00,0,se imaginan todo lo que llegaremos a saber sobre el gobierno de lenin moreno y guillermo lasso si gana arauz qué n…,1356028780259766274,es,Sun Jan 31 17:48:05 +0000 2021,"¿Se imaginan todo lo que llegaremos a saber sobre el gobierno de Lenin Moreno y Guillermo Lasso si gana Arauz?

¡Qué nervios!",2012-08-17 20:18:02+00:00,1128,22,156,764377639,,False,186,False,Negativo,0.1758151956082566
2021-01-31 23:56:47+00:00,0,10 minutos para enderezar la economía y 100 días para vacunarte. qué podría salir mal autor guillermo lasso,1356028687783776257,es,Sat Jan 30 03:56:56 +0000 2021,"10 minutos para enderezar la economía y 100 días para vacunarte.
- Qué podría salir mal ?
Autor : Guillermo Lasso",2017-02-21 02:01:26+00:00,150467,821,591,833859141185712128,,False,10,False,Positivo,0.5766188291889162
2021-01-31 23:56:33+00:00,0,estamos a pocos días de las elecciones y mientras los principales candidatos guillermo lasso y andrés arauz están en cam…,1356028630405623810,es,Sun Jan 31 22:27:44 +0000 2021,Estamos a pocos días de las elecciones y mientras los principales candidatos Guillermo Lasso y Andrés Arauz están en campaña encontré este Tik Tok. https://t.co/9ii7SuNIN9,2011-07-31 16:23:56+00:00,37287,571,318,346035135,Quito,False,16,False,Negativo,0.44516552106896773
2021-01-31 23:55:58+00:00,0,me es impensable hasta vergonzoso a más de ridículo por parte de guillermo lasso apelar a que la guerrilla colombiana fina…,1356028479935033344,es,Sun Jan 31 13:30:56 +0000 2021,"Me es impensable hasta vergonzoso a más de ridículo por parte de Guillermo Lasso apelar a que la guerrilla colombiana financia a Andrés Araúz

Ello es un insulto a la inteligencia nacional

En lugar de proponer soluciones a tamaña crisis nacional apela a tal ESTUPIDEZ

Indignante",2013-07-03 14:41:54+00:00,99754,319,438,1565922810,Ecuador,False,354,False,Negativo,0.15789837307367585
2021-01-31 23:55:26+00:00,0,accionistas de la empresa ecuatran fabricantes de transformadores eléctricos despidieron a su gerente diego lara por…,1356028347860574208,es,Sun Jan 31 19:37:25 +0000 2021,"Accionistas de la empresa #Ecuatran, fabricantes de transformadores eléctricos, despidieron a su gerente Diego Lara, por audio que circuló en redes en el que exige a los empleados a que voten por Guillermo Lasso y presenten foto de eso para seguir con sus trabajos. https://t.co/M8kRmEl8Jh",2015-05-22 23:08:59+00:00,1931,33,148,3294636580,,False,76,False,Negativo,0.0033328989404076167
2021-01-31 23:55:25+00:00,0,el sujeto gangotena usfq le enterró a su pana guillermo lasso. le terminó quitando los votos de mis negros. tr…,1356028341984354305,es,Sun Jan 31 23:41:14 +0000 2021,"El sujeto Gangotena , USFQ , le enterró a su pana Guillermo Lasso.
- Le terminó quitando los votos de mis negros.
- Tremendo insulto que se mandó contra ellos con su Tw. Racista.
- Las imágenes en el puerto pesquero de Esmeraldas le hizo perder el control.
- Torpe !",2016-07-25 20:45:57+00:00,1358,203,74,757678294724739072,,False,19,False,Negativo,0.11567088272539434
2021-01-31 23:55:18+00:00,2,el voto razonable es por el señor a los que piensan votar nulo les pido que se den una oportunidad votando por guillermo lasso vamos por un cambio mejor para el ecuador.,1356028315748990977,es,,,2012-06-19 22:15:30+00:00,682,9360,10300,612903554,,False,0,False,Negativo,0.1834915416753931
2021-01-31 23:55:02+00:00,0,negativa impresión la actitud de isidro romero haciendo algo que nunca ví en ningún candidato dedicado a poner memes en…,1356028245204987910,es,Sun Jan 31 12:36:40 +0000 2021,"Negativa impresión la actitud de Isidro Romero, haciendo algo que nunca ví en ningún candidato: Dedicado a poner memes en contra de otro, en este caso de Guillermo Lasso.Una cosa es fustigar a un rival, otra es poner memes. Ni Correa lo ha hecho así. Tan correísta ha sido Isidro!",2020-12-09 12:50:50+00:00,227,24,181,1336654446772842498,,False,358,True,Negativo,0.0432054578590111
2021-01-31 23:55:01+00:00,0,en el 2008 rafael correa dijo públicamente que cree en guillermo lasso.,1356028243724410881,es,Sun Jan 31 23:19:09 +0000 2021,"@lahistoriaec @mlhidalgo En el 2008, Rafael Correa, dijo públicamente que cree en Guillermo Lasso. https://t.co/0V7xqw2mw5",2010-12-21 16:11:27+00:00,8321,4640,1640,229129093,Quito,False,10,False,Negativo,0.28143015952140094
2021-01-31 23:54:20+00:00,0,los pobres en su gran mayoría jamás votarán por guillermo lasso. y es que los que pudieron ver las palabras del…,1356028071497895943,es,Sun Jan 31 18:25:50 +0000 2021,"Los pobres, en su gran mayoría ,  jamás votarán por Guillermo Lasso.
Y es que,  los que pudieron ver las palabras del candidato, cuando expreso que no podías hacer negocios con los pobres porque no puede perder dinero, no olvidan este suceso.
- En elecciones tendrá su karma !",2013-10-17 19:03:41+00:00,118193,770,456,1967423726,Ecuador,False,33,False,Negativo,0.17027051239242974
2021-01-31 23:53:49+00:00,0,votar por guillermo lasso es votar en contra de la narcoguerrilla colombiana y sus raíces en ecuador.,1356027940170039298,es,Sun Jan 31 00:38:20 +0000 2021,Votar por Guillermo Lasso es votar en contra de la narcoguerrilla colombiana y sus raíces en Ecuador.,2012-10-20 17:15:03+00:00,63389,194,1240,893656747,,False,364,False,Negativo,0.18935946824182187
2021-01-31 23:52:23+00:00,0,telerama la clase media pudo acceder a crédito hipotecario para comprar su vivienda que hoy la puede perder por las…,1356027579338272770,es,Mon Jan 25 20:49:50 +0000 2021,"#Telerama La clase media pudo acceder a crédito hipotecario para comprar su vivienda, que hoy la puede perder por las políticas económicas del señor Guillermo Lasso. Para nosotros, la prioridad es la gente.

#ArauzRabascall #ElBinomioDeLaEsperanza #SeTrataDeTodos https://t.co/rQYY1RSSeG",2012-01-26 12:01:02+00:00,4352,98,204,474841124,,False,58,False,Negativo,0.035969377288267664
2021-01-31 23:52:12+00:00,0,"guillermo lasso cometió un solo error en este proceso electoral no escuchar a jaime durán barba ""79% de los ecuatorianos…",1356027531770687489,es,Sun Jan 31 13:39:57 +0000 2021,"Guillermo Lasso cometió un solo error en este proceso electoral: no escuchar a Jaime Durán Barba

""79% de los ecuatorianos no le cree a Lasso lo que él dice. 8 de cada 10 ecuatorianos no cree lo que él dice. Láncese a presidente de su condominio que acá no tiene nada que hacer""",2010-12-10 02:18:09+00:00,72883,388,317,224867618,Ecuador,False,322,False,Negativo,0.11766327335126645
2021-01-31 23:51:34+00:00,0,compartimos un encuentro con gremios profesionales del guayas. coincidimos en que este 7 de febrero es la posibilidad…,1356027373641228289,es,Tue Jan 26 13:11:33 +0000 2021,"Compartimos un encuentro con gremios profesionales del Guayas. Coincidimos en que este 7 de febrero es la posibilidad de recuperar la dignidad del pueblo. Debemos decir NO a Guillermo Lasso que ha gobernado en cuerpo ajeno durante el régimen de Lenín Moreno.

#SeTrataDeTodos https://t.co/BdoNTJtmAa",2012-01-26 12:01:02+00:00,4352,98,204,474841124,,False,197,False,Neutral,0.47999317757510923
2021-01-31 23:51:17+00:00,15,quiere dar lecciones de la vida de lasso y tiene la historia totalmente equivocada. ningún hermano de ma. lourdes es o era dueño de ningún banco. el esposo de la hermana de guillermo sí era accionista. guillermo trabajó con él y con esfuerzo y talento logró lo que logró.,1356027301088145411,es,,,2010-04-01 03:28:56+00:00,7916,442,884,128436656,Guayaquil,False,0,False,Negativo,0.18158713440234675
2021-01-31 23:51:15+00:00,0,quienes cogobernaron con moreno además lo sostuvieron en octubre 2019 ya saben lo que les espera solo observen lo que le…,1356027295828484100,es,Sun Jan 31 13:05:07 +0000 2021,"Quienes cogobernaron con Moreno, además lo sostuvieron en octubre 2019, ya saben lo que les espera solo observen lo que les sucedió a Guillermo Lasso y Jaime Nebot https://t.co/8CrJMRZj3d",2017-02-21 02:01:26+00:00,150467,821,591,833859141185712128,,False,33,False,Negativo,0.19257011050162534
2021-01-31 23:51:07+00:00,0,empresa despide a gerente que obligaba a sus trabajadores a votar por guillermo lasso. bien,1356027259593891847,es,Sun Jan 31 17:02:30 +0000 2021,"Empresa despide a gerente que obligaba a sus trabajadores a votar por Guillermo Lasso.
Bien!  https://t.co/O5rLksYNpx",2013-11-13 04:02:57+00:00,54458,268,660,2179100627,"Cuenca, Ecuador",False,57,False,Negativo,0.04918180024433499
2021-01-31 23:50:44+00:00,0,el video de guillermo lasso llorando es más falso que los te amo de mi ex la estatura de vera las lágrimas de la anit…,1356027164144111626,es,Sun Jan 31 16:39:23 +0000 2021,"El video de Guillermo Lasso llorando es más falso que:

Los te amo de mi ex
La estatura de Vera
Las lágrimas de la Anita diezmera Galarza.
Es solo es una amiga
""Solamente la puntita""
En fin.....",2017-02-21 02:01:26+00:00,150467,821,591,833859141185712128,,False,78,False,Negativo,0.40255973193150046
2021-01-31 23:50:31+00:00,0,el correismo es guillermo lasso darle el voto al resto de candidatos es favorecer a aquellos mafiosos que nos han dejado en…,1356027110071087108,es,Sun Jan 31 21:25:53 +0000 2021,"el correismo, es Guillermo Lasso, darle el voto al resto de candidatos es favorecer a aquellos mafiosos que nos han dejado en la miseria y quieren volver para quitarnos lo poco que nos queda, POR FAVOR HAGAN UN VOTO INTELIGENTE
2/2",2018-11-27 19:34:40+00:00,6613,776,262,1067501983815385089,,False,2,False,Negativo,0.045102624557173364
2021-01-31 23:49:35+00:00,0,no es mal tipo. el hombre que sabe llorar sabe amar de verdad. guillermo lasso mendoza presidente del ecuador …,1356026874766520324,es,Sun Jan 31 21:01:55 +0000 2021,"No es mal tipo.
El hombre que sabe llorar, sabe amar de verdad.
GUILLERMO LASSO MENDOZA PRESIDENTE DEL ECUADOR
🇪🇨 🇪🇨 🇪🇨 🇪🇨 🇪🇨 🇪🇨 🇪🇨 🇪🇨 🇪🇨 🇪🇨 🇪🇨 🇪🇨 🇪🇨 🇪🇨
Nos merecemos Paz, Progreso. https://t.co/oBEX9a4R7y",2015-04-15 02:29:06+00:00,25935,2636,1586,3167874069,Muy Noble y Muy Leal ciudad de,False,6,False,Negativo,0.2978783838642828
2021-01-31 23:45:50+00:00,0,el sr. diego lara garantiza trabajo si votan por guillermo lasso. así de perdido está guillermo .,1356025931316551680,es,Sat Jan 30 04:44:09 +0000 2021,"El Sr. Diego Lara garantiza trabajo si votan por Guillermo Lasso.
Así de perdido está Guillermo .",2018-12-04 01:30:16+00:00,9467,60,53,1069765798829404160,,False,18,False,Negativo,0.10482330418321413
2021-01-31 23:45:04+00:00,0,sin duda guillermo lasso.,1356025737665523715,es,Sun Jan 31 23:33:20 +0000 2021,@toto_ec Sin duda Guillermo Lasso.,2021-01-01 02:59:40+00:00,8356,417,1808,1344840605227220994,,False,1,False,Positivo,0.9046110773354742
2021-01-31 23:42:51+00:00,0,mi abuelita toda su vida ha apoyado a la izquierda democrática nosotros nunca lo hemos hecho ahora me cacheteó ya que nos…,1356025181005873155,es,Sun Jan 31 23:22:40 +0000 2021,"Mi abuelita toda su vida ha apoyado a la Izquierda Democrática, nosotros nunca lo hemos hecho, ahora me cacheteó ya que nos dijo que va a votar por el Sr Guillermo Lasso
Solita decidió eso 😌",2021-01-01 02:59:40+00:00,8356,417,1808,1344840605227220994,,False,7,False,Negativo,0.09436022822820704
2021-01-31 23:41:19+00:00,0,mas que obvio guillermo lasso. quiero que mi negocio prospere no que quiebre y peor que quieran invertir guerri…,1356024794869886979,es,Sun Jan 31 20:59:27 +0000 2021,"@toto_ec Mas que obvio, Guillermo Lasso. Quiero que mi negocio prospere,  no que quiebre y peor que quieran invertir guerrilleros y narcos.",2021-01-01 02:59:40+00:00,8356,417,1808,1344840605227220994,,False,1,False,Negativo,0.04989077529836621
2021-01-31 23:41:14+00:00,31,el sujeto gangotena usfq le enterró a su pana guillermo lasso. le terminó quitando los votos de mis negros. tremendo insulto que se mandó contra ellos con su tw. racista. las imágenes en el puerto pesquero de esmeraldas le hizo perder el control. torpe,1356024774330359808,es,,,2016-04-27 21:17:45+00:00,2539,1336,3009,725433777040834565,"Quito, Ecuador",False,19,False,Negativo,0.028087824603028614
2021-01-31 23:40:18+00:00,0,nada es gratis 1 2 metro esta amarrado con el gran chulquero niunvotoaladerecha el sicario de tinta carlos vera c…,1356024537507311622,es,Sun Jan 31 12:46:26 +0000 2021,"👹NADA ES GRATIS 1/2 METRO, ESTA AMARRADO CON EL GRAN CHULQUERO👹👹
#NiUnVotoALaDerecha 
El sicario de tinta, Carlos Vera, cuando hace su frenético enfado, el drama que se va, es fingido, todo por el billete que le paga, Guillermo Lasso. 
#VotaTodoTodito1 
@MashiRafael 
@ecuarauz https://t.co/jH6UQOFtGn",2018-12-04 01:30:16+00:00,9467,60,53,1069765798829404160,,False,29,False,Positivo,0.8609255436047425
2021-01-31 23:40:16+00:00,0,si sales a comprar al mercado con los mismos cuidados puedes salir a votar por guillermo lasso. no permitas que los mercado…,1356024530771312640,es,Sat Jan 30 14:01:21 +0000 2021,"Si sales a comprar al mercado con los mismos cuidados puedes salir a votar por GUILLERMO LASSO.
No permitas que los mercados de Ecuador terminen como los mercados de Venezuela con el Lelo Arauz.
Tu decides entre comer tres veces al día con Lasso o comer de la basura con el Lelo! https://t.co/8q1BygdN3c",2010-12-09 13:32:07+00:00,56632,364,1951,224629466,,False,53,False,Negativo,0.16558759229950173
2021-01-31 23:39:18+00:00,0,a través del fomento al emprendimiento se podrán generar más empleos en el ecuador. las pequeñas empresas son fuente importante de empleos en nuestro país. solo alguien como guillermo lasso es capaz de lograrlo. elcambioestáentusmanos,1356024289057771522,es,,,2020-08-30 19:10:03+00:00,733,24,32,1300148757913391104,Ecuador,False,0,True,Negativo,0.16840177051601735
2021-01-31 23:38:45+00:00,0,felino bigotón cogobernante con lenín moreno y guillermo lasso repite conmigo soy responsable del actual desastre nacion…,1356024150532517888,es,Thu Jan 28 00:06:03 +0000 2021,"Felino bigotón cogobernante con Lenín Moreno y Guillermo Lasso repite conmigo:

Soy responsable del actual desastre nacional

Soy responsable que Ecuador sea estado fallido

Soy responsable que Ecuador sea inviable

Cogoberné con Lenín y Lasso

Repite 1.000 veces y ¡ENTIÉNDELO¡",2013-05-11 23:26:30+00:00,18364,51,87,1421827891,"Manta, Ecuador",False,189,False,Negativo,0.19386148212606727
2021-01-31 23:38:45+00:00,0,atencion informó que despidió a su gerente diego lara luego que circulara en redes un audio en el que…,1356024148133351428,es,Sun Jan 31 16:30:54 +0000 2021,"#ATENCION  |@ECUATRANSA informó que despidió a su gerente Diego Lara, luego que circulara en redes un audio en el que amenaza a sus trabajadores si no votan por el candidato Guillermo Lasso. En el mensaje les exigía que le presentaran una foto al momento del voto. https://t.co/6AN6RVOBQZ",2018-12-04 01:30:16+00:00,9467,60,53,1069765798829404160,,False,35,False,Negativo,0.03789613773414754
2021-01-31 23:38:44+00:00,0,las elecciones pasadas guillermo lasso las ganó correa y moreno lo saben muy bien pero igual que ah…,1356024146866679815,es,Sun Jan 31 20:21:30 +0000 2021,"@ivonaro @Soylapaw Las elecciones pasadas Guillermo Lasso las ganó,Correa y Moreno lo saben muy bien,pero igual que ahora estaban todos los correístas apoderados del CNE y les fue muy fácil el fraude,con el ladronzuelo d Pozo;esta vez sí sucediera, el CNE será atacado por el pueblo",2016-10-04 04:10:39+00:00,9882,83,178,783157358822297600,Ecuador,False,10,False,Neutral,0.4925844159122812
2021-01-31 23:35:43+00:00,0,voy a presentar la denuncia correspondiente en contra de la alcaldesa de guayaquil por uso de kits de alimentos q de…,1356023387005607943,es,Thu Jan 07 18:59:14 +0000 2021,"Voy a presentar la denuncia correspondiente en  contra de la Alcaldesa De Guayaquil  por uso de kits de alimentos q debían entregarse en pandemia, hoy utilizados en campaña a favor de Guillermo Lasso y el PSC https://t.co/pDmL1PRHRV",2020-03-18 15:09:00+00:00,10075,35,12,1240294059610189827,,False,1584,False,Negativo,0.04061278505990291
2021-01-31 23:35:32+00:00,0,el gobierno de moreno y lasso contratan sicarios para callar al q denuncia lo que hizo su gestión mafiosa con respecto a…,1356023340792688640,es,Sun Jan 31 22:34:55 +0000 2021,EL GOBIERNO DE MORENO Y LASSO CONTRATAN SICARIOS PARA CALLAR (AL Q DENUNCIA) LO QUE HIZO SU GESTIÓN MAFIOSA CON RESPECTO AL DELITO DE REPARTIR HOSPITALES. ¡LASSO ES MORENO! ¡ESTÁS ACABADO GUILLERMO LASSO! ¡NUNCA SERÁS PRESIDENTE! NO QUEREMOS SICARIOS EN CARONDELET.,2016-07-14 01:04:14+00:00,46157,117,182,753394636744450048,,False,22,False,Negativo,0.02890616129232596
2021-01-31 23:34:26+00:00,0,"""unidad popular lista 2 llamó a sus simpatizantes a votar por guillermo lasso... """,1356023062806851584,es,Sun Jan 31 14:13:16 +0000 2021,"""UNIDAD POPULAR LISTA 2 LLAMÓ A SUS SIMPATIZANTES A VOTAR POR GUILLERMO LASSO... "" https://t.co/h7H1aWpN3Y",2016-05-16 16:46:22+00:00,45681,98,74,732250854028394496,,False,61,False,Neutral,0.47250146650909985
2021-01-31 23:33:20+00:00,4,sin duda guillermo lasso.,1356022786247028738,es,,,2012-11-14 16:11:44+00:00,67284,1111,1263,948022302,Mi bello Ecuador😍,False,1,False,Positivo,0.9046110773354742
2021-01-31 23:32:48+00:00,1,no solo banda promoviendo revocatorias en colombia. ahora le dió por meter las narices en la campaña presidencial de ecuador apoyando a guillermo lasso. el culibajito bandido muy sinvergüenza si no aprendió de la derrota electoral en estados unidos.,1356022649839902720,es,,,2020-08-07 23:49:25+00:00,2185,125,191,1291884094842953729,Colombia,False,0,False,Negativo,0.005929306619036125
2021-01-31 23:29:28+00:00,0,vamos don guillermo lasso el domingo siete de febrero usted es elegido presidente de los ecuatorianos,1356021813650862090,es,,,2020-04-07 19:06:44+00:00,199,2,28,1247601589164085248,Cariamanga,False,0,False,Positivo,0.8010391104037415
2021-01-31 23:27:59+00:00,0,"""guillermo lasso oficialmente no lidera ni en la encuesta que paga""",1356021439799947268,es,Fri Jan 29 13:25:59 +0000 2021,"""Guillermo Lasso oficialmente no lidera ni en la encuesta que paga""
🤣🤣🤣",2018-12-19 00:19:40+00:00,7102,18,92,1075183849594908673,,False,305,False,Negativo,0.12639362022323514
2021-01-31 23:26:59+00:00,0,si quieres que vuelva el tren de alfaro debes votar por andrés arauz. si quieres que destruyan el tren vota no más p…,1356021188770865157,es,Sun Jan 31 00:35:17 +0000 2021,"Si quieres que vuelva el Tren de Alfaro, debes votar por Andrés Arauz.
Si quieres que destruyan el Tren, vota no más por Guillermo Lasso.
- Alausi’, no me falles.
- Riobamba igual.",2011-10-18 13:59:54+00:00,16001,643,1502,393407770,Quito-Ecuador,False,27,False,Negativo,0.40176837400074117
2021-01-31 23:26:55+00:00,0,"""sin una fotografía de su voto por guillermo lasso no trabajan más aquí"" diego lara gerente general ecuatran",1356021170450149380,es,Sat Jan 30 01:25:03 +0000 2021,"""Sin una fotografía de su voto por Guillermo Lasso no trabajan más aquí""

Diego Lara
Gerente General Ecuatran https://t.co/tqjpZw2HYM",2013-06-16 20:20:19+00:00,66,8,114,1523095446,,False,488,False,Negativo,0.07548110003388092
2021-01-31 23:26:14+00:00,0,biografía de guillermo alberto santiago lasso mendoza guayaquil 16 de noviembre de 1955 es un empresario banquero …,1356020997921656834,es,Sun Jan 31 22:28:13 +0000 2021,"BIOGRAFÍA de Guillermo Alberto Santiago Lasso Mendoza (Guayaquil, 16 de noviembre de 1955) es un empresario, banquero y político ecuatoriano. También es fundador del Movimiento CREO, por el que ha sido candidato a la presidencia de Ecuador en las elecciones de 2013 y 2017. FIN https://t.co/eRtlanExyU",2013-10-19 15:15:01+00:00,441,725,931,1971880464,,False,5,False,Positivo,0.702100003553655
2021-01-31 23:26:11+00:00,2,el presentador miembro de la alianza creo psc carlos vera admite que alvarito le cagó las elecciones a guillermo lasso y que la tendencia de que arauz gane en primera vuelta va a prender y que la gente del triunfalismo vá a ir para allá. estan perdidos. arauzpresidente,1356020986215329792,es,,,2019-05-10 21:57:33+00:00,2324,336,546,1126969548526190594,,False,1,False,Negativo,0.05400999777176345
2021-01-31 23:22:40+00:00,41,mi abuelita toda su vida ha apoyado a la izquierda democrática nosotros nunca lo hemos hecho ahora me cacheteó ya que nos dijo que va a votar por el sr guillermo lasso solita decidió eso,1356020103456944131,es,,,2015-04-04 22:52:31+00:00,65692,2913,1724,3135362074,Mi bello Ecuador 🇪🇨,False,7,False,Negativo,0.1663926350788865
2021-01-31 23:21:24+00:00,0,yo no soy seguidor de guillermo lasso pero por mi país ecuador por mi familia por mis amigos por toda la gente que conoz…,1356019782286454789,es,Fri Jan 29 16:30:17 +0000 2021,"Yo no soy seguidor de Guillermo Lasso,  pero, por mi país Ecuador,  por mi familia, por mis amigos, por toda la gente que conozco y no conozco, voy a votar por el, por Lasso.
Lo haré, porque ya no soportamos al socialismo corrupto de Arauz, Correa y Moreno.
Lasso presidente!
👏👏",2011-01-09 23:20:52+00:00,2842,350,415,236159582,"Guayaquil, Ecuador",False,896,False,Neutral,0.4527333179178352
2021-01-31 23:20:00+00:00,0,"américalatina i con 16 candidatos presidenciales candidaturas en impugnación y tensiones políticas el país se divide entre los seguidores del ex presidente rafael correa el actual presidente lenín moreno y guillermo lasso."" alejandra martínez",1356019429373595649,es,,,2012-11-14 01:44:39+00:00,931,5752,184,946874839,Guatemala,False,0,False,Negativo,0.2285868259613912
2021-01-31 23:19:56+00:00,0,"ahora el ""pueblo"" gracias a los socialistas son las ""personas pobres"" y bajo ese contexto se olvidan q…",1356019415746310145,es,Sun Jan 31 01:17:01 +0000 2021,"@CristinaGt26 Ahora el ""pueblo""  gracias a los socialistas son las ""personas pobres"" y bajo ese contexto se olvidan q el pueblo somos todos y q Guillermo Lasso es el mayor ejemplo de pueblo porque sus dificultades no lo detuvieron para alcanzar su meta y eso es a lo que el pueblo debe aspirar.",2012-11-23 19:40:58+00:00,17004,1038,643,966722491,,False,9,False,Negativo,0.28237189542705765
2021-01-31 23:19:30+00:00,11,aquí están los resultados de todas las encuestadoras autorizadas que pasaron sus informes al cne. guillermo lasso presidente 2021.,1356019306115575811,es,,,2020-03-12 23:05:42+00:00,3016,1365,2315,1238239635416977411,,False,9,False,Negativo,0.17039378671138836
2021-01-31 23:19:09+00:00,10,en el 2008 rafael correa dijo públicamente que cree en guillermo lasso.,1356019216382631943,es,,,2013-01-10 14:34:38+00:00,7250,3515,276,1076751240,Macas - ECUADOR,False,10,False,Negativo,0.28143015952140094
2021-01-31 23:19:04+00:00,4,la sra tenía propaganda de guillermo lasso pero pasaba la caravana de la revolución y echó abajo la imagen de lasso y sacó la de,1356019193792110592,es,,,2020-03-15 00:27:21+00:00,22372,1753,506,1238985031613382657,Manabí ,False,1,False,Negativo,0.18064066495241382
2021-01-31 23:14:54+00:00,0,nuestro futuro estara en buenas manos de guillermo lasso no lo pensemos ma.,1356018145409048581,es,,,2020-12-02 03:45:50+00:00,907,139,91,1333980641059352576, Ecuador,False,0,True,Positivo,0.7655126615376253
